year (AD),dD (permil)
1947.93,-255.981731
1947.885,-260.361866
1947.84,-266.31881
1947.795,-271.012893
1947.75,-273.887893
1947.705,-276.360111
1947.66,-277.543222
1947.615,-278.948418
1947.57,-280.77154
1947.525,-279.543002
1947.475,-277.921777
1947.43,-271.257188
1947.385,-265.01759
1947.34,-256.575306
1947.295,-248.269302
1947.25,-239.191045
1947.205,-232.951447
1947.16,-228.379383
1947.115,-227.722123
1947.07,-229.364263
1947.025,-234.518196
1946.975,-241.233376
1946.925,-250.056846
1946.88,-258.986488
1946.835,-265.165748
1946.785,-269.781739
1946.735,-271.179176
1946.69,-268.888876
1946.645,-264.9079
1946.595,-260.864231
1946.545,-255.458516
1946.5,-246.847392
1946.455,-243.675352
1946.405,-242.451836
1946.355,-241.584252
1946.31,-236.499079
1946.265,-232.730448
1946.215,-227.807061
1946.165,-225.031399
1946.12,-223.73508
1946.075,-223.62284
1946.025,-225.954598
1945.975,-228.969907
1945.925,-235.10872
1945.875,-241.11507
1945.825,-245.944418
1945.775,-251.1843
1945.725,-255.3665
1945.675,-258.53854
1945.625,-259.258493
1945.575,-261.208029
1945.525,-260.924901
1945.475,-259.239281
1945.425,-255.475706
1945.375,-251.604947
1945.325,-247.085017
1945.275,-239.629661
1945.225,-227.078008
1945.175,-224.206285
1945.125,-220.590341
1945.075,-219.960382
1945.025,-218.927977
1944.975,-221.429612
1944.93,-224.423686
1944.885,-226.959701
1944.84,-231.682876
1944.795,-236.22404
1944.75,-238.684217
1944.705,-241.975575
1944.66,-243.28504
1944.615,-245.137504
1944.57,-245.642078
1944.525,-245.607537
1944.475,-225.734236
1944.43,-240.833612
1944.385,-238.834941
1944.34,-238.804566
1944.295,-237.526795
1944.25,-234.487277
1944.205,-236.931446
1944.16,-237.982418
1944.115,-240.252438
1944.07,-243.475218
1944.025,-247.612283
1943.975,-252.346721
1943.92,-258.05417
1943.865,-263.420407
1943.815,-268.510232
1943.765,-273.715481
1943.71,-276.800561
1943.655,-280.176228
1943.605,-282.538385
1943.555,-284.874217
1943.5,-285.680165
1943.445,-285.457415
1943.395,-282.918072
1943.345,-282.103011
1943.29,-277.60246
1943.235,-270.033028
1943.185,-267.494697
1943.135,-263.312069
1943.08,-259.725803
1943.025,-256.572886
1942.965,-254.763553
1942.9,-255.303214
1942.835,-255.352826
1942.765,-255.007565
1942.7,-257.802058
1942.635,-261.634361
1942.565,-265.24189
1942.5,-266.285775
1942.435,-268.09207
1942.365,-273.814706
1942.3,-276.845111
1942.235,-280.181291
1942.165,-280.677415
1942.1,-281.789137
1942.035,-279.187018
1941.98,-279.996004
1941.935,-278.174521
1941.89,-272.122823
1941.85,-269.738391
1941.805,-264.308367
1941.76,-259.591141
1941.72,-253.312644
1941.675,-249.400353
1941.63,-244.074616
1941.59,-236.466516
1941.545,-236.286488
1941.5,-233.619452
1941.455,-232.803261
1941.41,-231.243697
1941.37,-230.338503
1941.325,-230.49628
1941.28,-230.442676
1941.24,-230.245455
1941.195,-231.230549
1941.15,-230.717774
1941.11,-229.81966
1941.065,-227.54302
1941.02,-226.499266
1940.99,-224.439064
1940.965,-224.762709
1940.94,-225.328076
1940.92,-227.001927
1940.9,-230.703615
1940.875,-234.980784
1940.85,-239.197269
1940.83,-243.685819
1940.81,-247.840609
1940.785,-250.340766
1940.76,-250.711946
1940.74,-250.672502
1940.715,-250.659354
1940.69,-251.298552
1940.67,-248.978423
1940.65,-245.623642
1940.625,-244.226912
1940.6,-241.027885
1940.58,-238.181833
1940.56,-234.958533
1940.535,-230.655068
1940.51,-228.682857
1940.49,-225.219857
1940.465,-223.816048
1940.44,-218.836974
1940.42,-218.055169
1940.4,-220.497677
1940.375,NA
1940.35,NA
1940.33,NA
1940.31,-220.622078
1940.285,-222.165459
1940.26,-224.844632
1940.24,-226.846173
1940.215,-229.460616
1940.19,-231.672526
1940.17,-233.871289
1940.15,-235.565367
1940.125,-236.898379
1940.1,-237.462735
1940.08,-237.245286
1940.06,-238.484239
1940.035,-237.592193
1940.01,-238.347701
1939.975,-238.183427
1939.92,-239.382121
1939.865,-240.267497
1939.815,-233.106664
1939.765,-246.370124
1939.71,-251.038562
1939.655,-252.44344
1939.605,-254.51235
1939.555,-255.306763
1939.5,-255.665562
1939.445,-256.260866
1939.395,-257.074483
1939.345,-258.118539
1939.29,-258.845235
1939.235,-259.533524
1939.185,-258.984712
1939.135,-258.016458
1939.08,-256.636848
1939.025,-254.607356
1938.975,-252.50105
1938.93,-251.329645
1938.885,-249.812579
1938.84,-253.387437
1938.795,-254.410269
1938.75,-257.18566
1938.705,-257.436314
1938.66,-255.506882
1938.615,-254.478997
1938.57,-251.291238
1938.525,-247.592064
1938.475,-242.400081
1938.43,-239.947104
1938.385,-237.439549
1938.34,-234.124442
1938.295,-233.155178
1938.25,-231.677529
1938.205,-226.665452
1938.16,-223.471629
1938.115,-223.354387
1938.07,-225.519314
1938.025,-232.54067
1937.975,-237.404174
1937.93,-244.029335
1937.885,-250.878871
1937.84,-258.828053
1937.795,-266.673132
1937.75,-270.92314
1937.705,-274.364585
1937.66,-275.16304
1937.615,-274.151326
1937.57,-269.774981
1937.525,-266.237519
1937.475,-262.786978
1937.43,-259.170681
1937.385,-257.480785
1937.34,-253.773102
1937.295,-254.395213
1937.25,-252.190097
1937.205,-250.160423
1937.16,-248.416093
1937.115,-247.171872
1937.07,-244.196427
1937.025,-242.100207
1936.975,-238.038841
1936.925,-238.806145
1936.88,-241.231066
1936.835,-244.9234
1936.785,-250.710946
1936.735,-257.99176
1936.69,-265.094107
1936.645,-273.451767
1936.595,-279.896714
1936.545,-282.283321
1936.5,-284.784872
1936.455,-286.664312
1936.405,-286.275114
1936.355,-284.114363
1936.31,-280.631753
1936.265,-277.441544
1936.215,-269.66768
1936.165,-265.649671
1936.12,-261.777863
1936.075,-258.032091
1936.025,-256.263562
1935.97,-255.889489
1935.91,-257.55114
1935.85,-259.446712
1935.79,-263.539334
1935.735,-265.59724
1935.68,-267.27704
1935.62,-268.921551
1935.56,-268.981039
1935.5,-263.660328
1935.44,-260.0416
1935.38,-256.086104
1935.32,-253.982825
1935.265,-248.081343
1935.21,-241.389367
1935.15,-236.401389
1935.09,-231.779419
1935.03,-229.225437
1934.975,-228.73642
1934.925,-229.051004
1934.88,-231.676574
1934.835,-235.747013
1934.785,-239.226599
1934.735,-244.673345
1934.69,-249.638132
1934.645,-254.545447
1934.595,-259.017184
1934.545,-263.275935
1934.5,-268.574036
1934.455,-273.211639
1934.405,-276.326568
1934.355,-278.841502
1934.31,-279.329565
1934.265,-278.595454
1934.215,-276.938663
1934.165,-273.768273
1934.12,-270.936703
1934.075,-268.064797
1934.025,-265.958262
1933.98,-264.001978
1933.94,-263.600637
1933.9,-264.482982
1933.855,-266.356578
1933.81,-268.453029
1933.77,-270.873174
1933.73,-272.52694
1933.69,-269.298063
1933.65,-269.682261
1933.605,-267.571692
1933.56,-265.827171
1933.52,-261.933762
1933.48,-261.908552
1933.44,-254.775174
1933.4,-253.048804
1933.355,-249.560769
1933.31,-242.412265
1933.27,-238.279867
1933.23,-231.890684
1933.19,-225.360325
1933.15,-224.535459
1933.105,-223.281017
1933.06,-222.586233
1933.02,-223.622862
1932.97,-223.052111
1932.91,-225.167722
1932.85,-230.618091
1932.79,-235.267795
1932.735,-242.127898
1932.68,-246.159457
1932.62,-250.151688
1932.56,-254.443413
1932.5,-257.691449
1932.44,-259.752606
1932.38,-261.013099
1932.32,-260.087393
1932.265,-258.618163
1932.21,-256.000373
1932.15,-254.115685
1932.09,-254.022912
1932.03,-254.936517
1931.975,-257.084396
1931.925,-258.255141
1931.88,-259.122473
1931.835,-260.306975
1931.785,-259.748553
1931.735,-259.389062
1931.69,-257.493656
1931.645,-255.869887
1931.595,-255.320553
1931.545,-255.216543
1931.5,-255.040837
1931.455,-254.60561
1931.405,-254.488473
1931.355,-254.329933
1931.31,-254.915621
1931.265,-254.269345
1931.215,-253.277715
1931.165,-252.477949
1931.12,-250.925877
1931.075,-250.048355
1931.025,-249.234451
1930.97,-249.960502
1930.915,-251.799359
1930.86,-254.779297
1930.805,-254.842915
1930.75,-258.810443
1930.695,-258.240912
1930.64,-256.852429
1930.585,-254.260256
1930.53,-249.289991
1930.47,-246.591789
1930.415,-242.257701
1930.36,-237.243004
1930.305,-231.936472
1930.25,-228.40821
1930.195,-226.174519
1930.14,-225.324262
1930.085,-225.835224
1930.03,-224.182171
1929.97,-225.640331
1929.91,-230.884255
1929.85,-233.603662
1929.79,-244.392431
1929.735,-250.630003
1929.68,-256.569683
1929.62,-261.598517
1929.56,-266.364802
1929.5,-269.785016
1929.44,-271.797559
1929.38,-273.140601
1929.32,-272.270149
1929.265,-271.259333
1929.21,-269.24275
1929.15,-268.755013
1929.09,-267.10398
1929.03,-267.312
1928.97,-271.681432
1928.91,-276.08307
1928.845,-280.028176
1928.78,-271.055472
1928.72,-287.062346
1928.66,-272.785835
1928.595,-282.330249
1928.53,-279.064494
1928.47,-272.146088
1928.41,-266.861575
1928.345,-259.142978
1928.28,-245.184309
1928.22,-248.931399
1928.16,-246.161193
1928.095,-245.019803
1928.03,-246.25157
1927.97,-248.411477
1927.915,-251.051703
1927.86,-253.808707
1927.805,-255.753335
1927.75,-255.339022
1927.695,-254.365185
1927.64,-251.503587
1927.585,-249.752915
1927.53,-247.334062
1927.47,-244.918256
1927.415,-242.457769
1927.36,-239.240756
1927.305,-236.243085
1927.25,-232.832117
1927.195,-231.514035
1927.14,-229.195714
1927.085,-228.63822
1927.03,-228.494023
1926.975,-230.153303
1926.925,-231.187053
1926.88,-230.562538
1926.835,-230.944356
1926.785,-236.623886
1926.735,-239.686548
1926.69,-238.379636
1926.645,-248.398276
1926.595,-254.944004
1926.545,-260.144233
1926.5,-261.30187
1926.455,-265.937496
1926.405,-270.547736
1926.355,-272.252712
1926.31,-271.134678
1926.265,-272.642653
1926.215,-272.471039
1926.165,-251.649815
1926.12,-257.4248
1926.075,-252.443914
1926.025,-250.827283
1925.98,-228.515348
1925.94,-247.917857
1925.9,-248.471714
1925.86,-248.708215
1925.82,-248.857797
1925.78,-249.555172
1925.74,-248.583901
1925.7,-249.719914
1925.66,-248.14324
1925.62,-245.284002
1925.58,-248.470703
1925.54,-246.680774
1925.5,-247.105263
1925.46,-249.176164
1925.42,-248.630392
1925.38,-243.707328
1925.34,-243.585035
1925.3,-225.336042
1925.26,-236.531439
1925.22,-235.443938
1925.18,-233.951151
1925.14,-231.08686
1925.1,-232.666566
1925.06,-230.578483
1925.02,-240.347799
1924.98,-244.308688
1924.945,-251.846403
1924.91,-258.620038
1924.87,-263.709866
1924.83,-266.361913
1924.795,-267.717246
1924.76,-259.246665
1924.72,-268.69155
1924.685,-269.444513
1924.65,-272.46445
1924.61,-273.401359
1924.575,-269.362647
1924.54,-259.595353
1924.5,-251.87167
1924.46,-249.011422
1924.425,-244.481516
1924.39,-243.663868
1924.35,-241.343328
1924.315,-233.614592
1924.28,-234.21393
1924.24,-233.932959
1924.205,-230.213625
1924.17,-234.869867
1924.13,-235.547028
1924.09,-241.463599
1924.055,-249.232763
1924.02,-253.580745
1923.98,NA
1923.935,NA
1923.89,NA
1923.85,NA
1923.805,NA
1923.76,NA
1923.72,-269.409139
1923.675,-271.577066
1923.63,-271.023208
1923.59,-267.953747
1923.545,-267.436142
1923.5,-266.246055
1923.455,-265.048909
1923.41,-263.912275
1923.37,-258.724305
1923.325,-258.472168
1923.28,-257.306286
1923.24,-257.733911
1923.195,-252.884812
1923.15,-246.264704
1923.11,-241.124135
1923.065,-241.324836
1923.02,-237.064729
1922.975,-237.934098
1922.93,-239.210919
1922.885,-243.17653
1922.84,-243.963197
1922.795,-251.193477
1922.75,-257.973945
1922.705,-259.662254
1922.66,-266.696876
1922.615,-272.352813
1922.57,-274.222661
1922.525,-270.437581
1922.475,-271.331154
1922.43,-273.390609
1922.385,-271.102214
1922.34,-264.127096
1922.295,-259.924477
1922.25,-212.656861
1922.205,-251.328623
1922.16,-246.858738
1922.115,-243.606171
1922.07,-218.429789
1922.025,-243.840154
1921.975,-243.322769
1921.925,-241.531588
1921.88,-250.645836
1921.835,-255.24078
1921.785,-257.578594
1921.735,-266.023166
1921.69,-267.474467
1921.645,-266.535509
1921.595,-262.141265
1921.545,-257.495893
1921.5,-247.268209
1921.455,-249.001903
1921.405,-246.413969
1921.355,-239.239159
1921.31,-237.736422
1921.265,-232.839922
1921.215,-231.523767
1921.165,-228.072516
1921.12,-229.114346
1921.075,-228.755303
1921.025,-227.555502
1920.98,-223.499937
1920.94,-230.840108
1920.9,-232.556696
1920.855,-233.83962
1920.81,-239.07973
1920.77,-239.451156
1920.73,-243.085102
1920.69,-248.200735
1920.65,-247.827302
1920.605,-255.365232
1920.56,-243.842007
1920.52,-255.374266
1920.48,-259.278249
1920.44,-258.612695
1920.4,-255.652334
1920.355,-251.767424
1920.31,-252.057537
1920.27,-241.896541
1920.23,-246.455036
1920.19,-243.218615
1920.15,-240.757168
1920.105,-238.649078
1920.06,-236.576122
1920.02,-238.41518
1919.975,-237.918273
1919.93,-242.457694
1919.885,-244.961303
1919.84,-247.426765
1919.795,-249.734622
1919.75,-257.99131
1919.705,-261.388347
1919.66,-264.867701
1919.615,-267.702581
1919.57,-267.408452
1919.525,-265.869546
1919.475,-264.308555
1919.43,-261.900312
1919.385,-259.261184
1919.34,-258.181038
1919.295,-258.26737
1919.25,-254.027096
1919.205,-251.151058
1919.16,-245.651954
1919.115,-245.366859
1919.07,-244.755513
1919.025,-245.055665
1918.975,-248.374402
1918.925,-255.175504
1918.875,-259.909673
1918.825,-265.356577
1918.775,-272.396595
1918.725,-272.08239
1918.675,-277.8174
1918.625,-278.065351
1918.575,-275.713991
1918.525,-271.579321
1918.475,-265.871263
1918.425,-258.64917
1918.375,-248.375872
1918.325,-243.709027
1918.275,-238.736356
1918.225,-234.252603
1918.175,-234.170111
1918.125,-234.521205
1918.075,-236.820927
1918.025,-240.438512
1917.945,-245.858854
1917.835,-250.336571
1917.725,-255.776027
1917.615,-258.849365
1917.5,-260.867406
1917.385,-254.45414
1917.275,-259.289994
1917.165,-259.48717
1917.055,-256.04966
1916.98,-253.679518
1916.94,-251.757047
1916.9,-251.030713
1916.865,-250.252067
1916.83,-249.468391
1916.79,-241.420371
1916.75,-246.102307
1916.71,-247.56101
1916.67,-246.119409
1916.635,-246.485594
1916.6,-247.008715
1916.56,-249.966362
1916.52,-253.909892
1916.48,-257.602928
1916.44,-260.527377
1916.4,-263.851209
1916.365,-268.887258
1916.33,-270.367088
1916.29,-270.803693
1916.25,-269.612586
1916.21,-268.01606
1916.17,-263.519229
1916.135,-261.83518
1916.1,-254.661376
1916.06,-253.81231
1916.02,-253.228032
1915.975,-253.968057
1915.92,-261.5875
1915.865,-266.598757
1915.815,-271.958912
1915.765,-276.263324
1915.71,-276.954081
1915.655,-277.567417
1915.605,-279.312911
1915.555,-276.121553
1915.5,-269.165719
1915.445,-265.704895
1915.395,-258.443399
1915.345,-252.93343
1915.29,-240.544043
1915.235,-233.736013
1915.185,-230.64821800000001
1915.135,-229.507011
1915.08,-226.645446
1915.025,-228.96808
1914.97,-233.099551
1914.915,-237.173711
1914.86,-243.701215
1914.805,-247.568248
1914.75,-254.157086
1914.695,-253.682504
1914.64,-261.527172
1914.585,-263.093693
1914.53,-242.80132
1914.47,-266.785774
1914.415,-264.710487
1914.36,-262.515548
1914.305,-261.358254
1914.25,-259.509196
1914.195,-257.774762
1914.14,-251.484549
1914.085,-250.587671
1914.03,-249.419316
1913.97,-250.013548
1913.915,-253.574919
1913.86,-261.469861
1913.805,-246.919721
1913.75,-262.385843
1913.695,-272.854785
1913.64,-278.166677
1913.585,-277.241645
1913.53,-282.830041
1913.47,-281.881884
1913.415,-232.391701
1913.36,-281.755195
1913.305,-277.151153
1913.25,-270.773464
1913.195,-265.890907
1913.14,-256.184111
1913.085,-253.827292
1913.03,-256.089259
1912.97,-241.481373
1912.915,-238.862257
1912.86,-242.782378
1912.805,-244.322857
1912.75,-246.328197
1912.695,-249.600331
1912.64,-251.964881
1912.585,-252.709463
1912.53,-255.392975
1912.47,-258.499088
1912.415,-257.092432
1912.36,-256.330745
1912.305,-250.48578
1912.25,-247.803273
1912.195,-240.295073
1912.14,-230.924413
1912.085,-225.675112
1912.03,-227.385638
1911.97,-228.697711
1911.915,-231.866208
1911.86,-237.533078
1911.805,-244.555288
1911.75,-250.265424
1911.695,-256.899243
1911.64,-262.695912
1911.585,-267.400863
1911.53,-267.545754
1911.47,-271.010071
1911.415,-266.011313
1911.36,-266.371529
1911.305,-263.700091
1911.25,-259.049474
1911.195,-256.50381
1911.14,-253.54762
1911.085,-248.986554
1911.03,-251.350098
1910.98,-248.612251
1910.94,-245.815039
1910.9,-242.957456
1910.86,-261.177569
1910.82,-266.497303
1910.78,-269.704035
1910.74,-271.33809
1910.7,-271.63391
1910.66,-271.083523
1910.62,-269.286466
1910.58,-265.949935
1910.54,-259.451951
1910.5,-255.415111
1910.46,-249.319604
1910.42,-244.173941
1910.38,-242.754205
1910.34,-240.622085
1910.3,-238.521158
1910.26,-237.099866
1910.22,-237.490506
1910.18,-237.57285100000001
1910.14,-238.389277
1910.1,-240.118533
1910.06,-241.946203
1910.02,-244.164511
1909.975,-247.564779
1909.92,-251.299451
1909.865,-255.576397
1909.815,-259.448646
1909.765,-264.539006
1909.71,-267.886051
1909.655,-269.544008
1909.605,-271.269248
1909.555,-270.096326
1909.5,-267.470307
1909.445,-263.517721
1909.395,-256.998364
1909.345,-254.656538
1909.29,-248.737701
1909.235,-243.928521
1909.185,-239.148463
1909.135,-237.092837
1909.08,-231.011318
1909.025,-231.890005
1908.975,-234.470835
1908.93,-236.915091
1908.885,-243.226575
1908.84,-245.21291
1908.795,-253.984719
1908.75,-258.978674
1908.705,-262.388984
1908.66,-267.052554
1908.615,-267.76655
1908.57,-268.315855
1908.525,-267.867975
1908.475,-263.688437
1908.43,-255.782261
1908.385,-248.207476
1908.34,-259.580198
1908.295,-256.474165
1908.25,-253.183356
1908.205,-249.561156
1908.16,-245.809413
1908.115,-243.080964
1908.07,-242.280606
1908.025,-241.293464
1907.975,-241.452129
1907.92,-243.285824
1907.865,-245.459947
1907.815,-248.082954
1907.765,-247.327785
1907.71,-253.678433
1907.655,-256.53743
1907.605,-258.770165
1907.555,-260.659038
1907.5,-262.910229
1907.445,-263.818534
1907.395,-265.11726
1907.345,-265.558867
1907.29,-265.529761
1907.235,-265.646185
1907.185,-262.538878
1907.135,-263.062784
1907.08,-261.206028
1907.025,-259.731663
1906.97,-259.074271
1906.915,-260.65502300000003
1906.86,-262.598094
1906.805,-265.54582
1906.75,-273.629233
1906.695,-281.358357
1906.64,-279.276783
1906.585,-275.665643
1906.53,-282.310823
1906.47,-284.702526
1906.415,-284.704533
1906.36,-285.186286
1906.305,-285.173239
1906.25,-284.615208
1906.195,-284.342215
1906.14,-282.881901
1906.085,-281.373412
1906.03,-278.986728
1905.955,-277.386906
1905.865,-277.359808
1905.775,-277.74521
1905.685,-279.113188
1905.595,-281.833085
1905.5,-282.572776
1905.405,-283.014383
1905.315,-282.251608
1905.225,-279.558809
1905.135,-275.881428
1905.045,-268.263709
1904.975,-267.803033
1904.92,-264.170816
1904.865,-266.932867
1904.815,-269.647745
1904.765,-265.25175
1904.71,-270.978588
1904.655,-265.606039
1904.605,-267.632412
1904.555,-263.42711
1904.5,-257.562771
1904.445,-253.502999
1904.395,-249.429175
1904.345,-243.198503
1904.29,-244.601609
1904.235,-241.949486
1904.185,-239.429935
1904.135,-243.350244
1904.08,-243.647313
1904.025,-245.9423
1903.965,-249.03887
1903.9,-252.889695
1903.835,-256.150409
1903.765,-261.110964
1903.7,-263.399908
1903.635,-266.763338
1903.565,-268.753199
1903.5,-272.08239
1903.435,-273.034019
1903.365,-271.923282
1903.3,-268.719968
1903.235,-262.869212
1903.165,-253.443553
1903.1,-248.582693
1903.035,-241.881009
1902.975,-238.224538
1902.925,-237.206446
1902.88,-236.220579
1902.835,-242.849757
1902.785,-247.1195
1902.735,-251.870596
1902.69,-249.90591
1902.645,-257.371918
1902.595,-265.567004
1902.545,-268.372547
1902.5,-263.364663
1902.455,-270.403696
1902.405,-269.44099
1902.355,-266.289034
1902.31,-261.025367
1902.265,-257.92779
1902.215,-251.89275
1902.165,-243.485184
1902.12,-245.936258
1902.075,-245.139709
1902.025,-241.025047
1901.97,-244.659363
1901.91,-249.553455
1901.845,-254.808058
1901.78,-255.887578
1901.72,-262.339522
1901.66,-265.065511
1901.595,-265.354524
1901.53,-263.553982
1901.47,-257.970085
1901.41,-256.185654
1901.345,-251.548351
1901.28,-246.818403
1901.22,-243.05116
1901.16,-240.407746
1901.095,-240.370341
1901.03,-243.806445
1900.98,-246.502655
1900.935,-249.95618
1900.89,-252.515068
1900.85,-255.833322
1900.805,-256.016759
1900.76,-261.136585
1900.72,-261.624383
1900.675,-260.957247
1900.63,-256.884752
1900.59,-257.082535
1900.545,-252.249649
1900.5,-255.581225
1900.455,-255.662183
1900.41,-249.098435
1900.37,-248.481514
1900.325,-246.949461
1900.28,-247.124699
1900.24,-247.793884
1900.195,-242.012047
1900.15,-242.279515
1900.11,-235.694247
1900.065,-235.995534
1900.02,-232.444653
1899.98,-230.295679
1899.94,-231.442414
1899.9,-234.412241
1899.855,-233.280878
1899.81,-236.110309
1899.77,-245.101773
1899.73,-247.76519
1899.69,-253.952842
1899.65,-257.551887
1899.605,-258.056081
1899.56,-263.78258
1899.52,-254.637398
1899.48,-263.812299
1899.44,-259.529722
1899.4,-255.480796
1899.355,-249.915189
1899.31,-245.858065
1899.27,-241.798891
1899.23,-239.06169
1899.19,-231.237457
1899.15,-234.356902
1899.105,-232.766436
1899.06,-230.137862
1899.02,-237.159689
1898.97,-238.87518
1898.915,-243.877155
1898.86,-242.690454
1898.805,-247.303012
1898.75,-244.098509
1898.695,-247.349127
1898.64,-250.561021
1898.585,-250.910416
1898.53,-251.751212
1898.47,-252.792246
1898.415,-251.938169
1898.36,-237.547583
1898.305,-249.468905
1898.25,-242.658764
1898.195,-243.564944
1898.14,-245.676639
1898.085,-243.352446
1898.03,-244.790892
1897.97,-246.277354
1897.91,-248.730272
1897.85,-250.817448
1897.79,-251.262876
1897.735,-253.880275
1897.68,-254.868185
1897.62,-255.975624
1897.56,-256.358733
1897.5,-249.971544
1897.44,-254.611757
1897.38,-253.620782
1897.32,-251.434509
1897.265,-253.599328
1897.21,-256.537517
1897.15,-256.611074
1897.09,-261.856088
1897.03,-266.970334
1896.96,-271.20905
1896.885,-275.429376
1896.81,-279.792729
1896.73,-281.220958
1896.655,-280.476195
1896.58,-281.17805
1896.5,-276.794264
1896.42,-272.920269
1896.345,-269.586712
1896.27,-263.291469
1896.19,-259.113029
1896.115,-254.071318
1896.04,-251.495806
1895.97,-250.649902
1895.91,-252.383597
1895.845,-253.320425
1895.78,-256.2627
1895.72,-259.655511
1895.66,-263.394653
1895.595,-266.299128
1895.53,-266.563728
1895.47,-264.916872
1895.41,-263.733832
1895.345,-260.876351
1895.28,-256.12376
1895.22,-254.279729
1895.16,-248.885023
1895.095,-247.32477600000001
1895.03,-245.418717
1894.97,-245.024818
1894.91,-247.020911
1894.845,-249.028259
1894.78,-251.848982
1894.72,-255.053371
1894.66,-257.110852
1894.595,-260.008308
1894.53,-260.770527
1894.47,-262.897579
1894.41,-263.948316
1894.345,-263.513493
1894.28,-262.773782
1894.22,-261.461128
1894.16,-257.05458
1894.095,-249.601202
1894.03,-249.447735
1893.975,-251.544094
1893.925,-255.403276
1893.88,-261.01812
1893.835,-267.470894
1893.785,-274.625523
1893.735,-279.942641
1893.69,-284.795266
1893.645,-291.655238
1893.595,-292.894228
1893.545,-294.781872
1893.5,-292.632311
1893.455,-287.556648
1893.405,-284.446384
1893.355,-277.795127
1893.31,-269.312497
1893.265,-262.695002
1893.215,-255.67747
1893.165,-248.213861
1893.12,-243.598599
1893.075,-240.566092
1893.025,-237.212327
1892.975,-237.703422
1892.92,-236.121689
1892.865,-238.733696
1892.815,-241.496101
1892.765,-244.56544
1892.71,-247.718675
1892.655,-248.978127
1892.605,-252.295059
1892.555,-253.016354
1892.5,-254.896835
1892.445,-254.788385
1892.395,-254.919344
1892.345,-252.606085
1892.29,-250.794152
1892.235,-250.745043
1892.185,-249.120963
1892.135,-249.960727
1892.08,-251.754398
1892.025,-252.589067
1891.98,-245.216671
1891.94,-254.808735
1891.9,-255.328492
1891.855,-256.96114
1891.81,-260.885815
1891.77,-262.845604
1891.73,-262.748787
1891.69,-266.771298
1891.65,-269.129568
1891.605,-270.873301
1891.56,-271.475608
1891.52,-273.952097
1891.48,-274.859124
1891.44,-275.152634
1891.4,-273.464952
1891.355,-276.425529
1891.31,-271.284011
1891.27,-274.352616
1891.23,-272.4234
1891.19,-267.212582
1891.15,-256.472976
1891.105,-253.283095
1891.06,-249.309502
1891.02,-247.195824
1890.975,-248.247567
1890.925,-248.498274
1890.875,-252.035678
1890.825,-256.90203
1890.775,-261.333213
1890.725,-249.474601
1890.675,-261.181363
1890.625,-255.117531
1890.575,-251.943957
1890.525,-250.878964
1890.475,-249.119944
1890.425,-245.258455
1890.375,-246.77798
1890.325,-247.659529
1890.275,-246.812631
1890.225,-250.056525
1890.175,-250.339844
1890.125,-251.441525
1890.075,-246.339754
1890.025,-250.127865
1889.97,-250.695521
1889.915,-251.415027
1889.86,-253.285133
1889.805,-256.005195
1889.75,-257.854918
1889.695,-258.389962
1889.64,-256.52699
1889.585,-250.537205
1889.53,-250.208971
1889.47,-249.350667
1889.415,-247.518872
1889.36,-244.70135200000001
1889.305,-247.038752
1889.25,-241.816555
1889.195,-238.728904
1889.14,-248.173303
1889.085,-248.707449
1889.03,-251.132513
1888.98,-252.953096
1888.935,-256.333304
1888.89,-257.850116
1888.85,-262.417881
1888.805,-265.270059
1888.76,-261.882716
1888.72,-270.545263
1888.675,-272.38929
1888.63,-273.628836
1888.59,-273.73485
1888.545,-270.728748
1888.5,-269.753218
1888.455,-265.847019
1888.41,-257.649301
1888.37,-254.118228
1888.325,-250.489295
1888.28,-245.964343
1888.24,-241.506668
1888.195,-238.768659
1888.15,-237.217189
1888.11,-236.592319
1888.065,-237.656534
1888.02,-239.873649
1887.97,-241.378229
1887.91,-244.470976
1887.845,-245.746199
1887.78,-250.134557
1887.72,-253.063187
1887.66,-254.399572
1887.595,-255.239527
1887.53,-255.60242
1887.47,-253.425061
1887.41,-248.072386
1887.345,-247.067294
1887.28,-243.304825
1887.22,-241.148872
1887.16,-234.103035
1887.095,-230.979707
1887.03,-229.188686
1886.975,-228.27024
1886.92,-231.883882
1886.865,-225.489417
1886.815,-234.348701
1886.765,-231.676951
1886.71,-242.21382
1886.655,-247.86346700000001
1886.605,-249.260834
1886.555,-252.981707
1886.5,-256.636281
1886.445,-259.600331
1886.395,-256.774997
1886.345,-256.380267
1886.29,-260.556048
1886.235,-259.404495
1886.185,-256.297648
1886.135,-252.225904
1886.08,-248.537671
1886.025,-244.851478
1885.97,-238.882579
1885.915,-235.501358
1885.86,-233.057496
1885.805,-231.62851
1885.75,-230.959405
1885.695,-231.259278
1885.64,-241.191804
1885.585,-241.344801
1885.53,-246.344723
1885.47,-247.949145
1885.415,-249.703504
1885.36,-252.078008
1885.305,-252.871549
1885.25,-254.163859
1885.195,-254.646307
1885.14,-252.82565
1885.085,-251.356885
1885.03,-251.200829
1884.975,-250.71634
1884.93,-249.316933
1884.885,-249.799382
1884.84,-251.035592
1884.795,-254.933941
1884.75,-253.479455
1884.705,-260.271475
1884.66,-264.210622
1884.615,-269.532857
1884.57,-271.354534
1884.525,-274.790833
1884.475,-275.058067
1884.43,-277.198996
